purchase_id,customer_id,product_id,purchase_date,quantity,total_amount
619,63,14,5/23/2023 7:21,1,21.94
620,63,4,5/4/2023 14:02,4,75.8
621,63,14,4/24/2019 7:29,2,43.88
622,63,9,3/30/2020 22:15,4,57
623,64,14,5/26/2017 18:27,5,109.7
624,64,11,9/9/2020 12:18,1,26.52
625,64,9,8/15/2019 0:34,2,28.5
626,64,9,6/23/2020 8:54,4,57
627,64,12,1/31/2018 13:18,4,120
628,64,6,8/12/2021 11:34,1,26.72
629,64,4,3/9/2018 16:17,5,94.75
630,64,13,9/18/2019 21:48,5,130.6
631,64,8,1/9/2020 0:02,5,132.6
632,64,7,4/8/2023 15:44,3,30
633,64,7,11/18/2018 17:17,1,10
634,64,14,10/14/2017 12:18,5,109.7
635,64,11,4/5/2022 7:34,3,79.56
636,64,11,6/15/2022 18:54,5,132.6
637,64,7,4/8/2019 13:32,5,50
638,64,7,4/10/2021 5:07,4,40
639,64,8,6/8/2021 11:19,3,79.56
640,64,4,2/6/2019 10:44,3,56.85
641,65,12,8/6/2023 12:04,4,120
642,65,14,1/11/2022 21:50,1,21.94
643,65,12,7/17/2023 14:17,1,30
644,65,6,4/3/2020 5:00,2,53.44
645,65,2,6/16/2023 13:00,4,33.92
646,65,14,3/4/2021 9:56,5,109.7
647,65,14,12/17/2020 3:57,3,65.82
648,65,9,1/2/2021 13:52,3,42.75
649,65,5,4/18/2022 1:17,5,89.7
650,65,14,1/22/2023 19:37,1,21.94
651,65,2,5/27/2023 20:11,1,8.48
652,65,1,1/5/2022 4:40,3,85.74
653,65,7,11/17/2021 9:42,3,30
654,65,3,9/7/2021 15:23,2,5.4
655,65,14,5/19/2022 8:53,3,65.82
656,66,8,9/11/2018 10:35,5,132.6
657,66,11,5/5/2021 23:40,5,132.6
658,66,4,4/15/2020 9:53,1,18.95
659,66,11,11/19/2021 12:08,3,79.56
660,66,14,6/19/2020 21:58,4,87.76
661,66,3,2/24/2021 16:35,1,2.7
662,66,13,11/17/2019 18:24,5,130.6
663,66,10,6/11/2020 11:56,4,60
664,66,11,2/25/2020 4:42,5,132.6
665,66,1,8/16/2019 2:26,5,142.9
666,66,7,12/25/2021 17:41,5,50
667,66,5,1/26/2021 19:55,4,71.76
668,66,1,11/28/2019 8:07,5,142.9
669,66,5,12/28/2020 0:22,2,35.88
670,66,11,10/21/2019 9:15,5,132.6
671,67,12,7/5/2022 7:24,5,150
672,67,3,9/20/2023 22:04,3,8.1
673,67,11,1/18/2023 0:33,1,26.52
674,67,13,12/21/2022 0:01,3,78.36
675,67,8,4/28/2023 10:07,2,53.04
676,67,5,4/29/2023 2:21,3,53.82
677,67,6,5/4/2022 2:51,2,53.44
678,67,3,1/15/2022 21:53,3,8.1
679,67,13,8/21/2023 17:23,1,26.12
680,67,6,12/3/2021 16:21,1,26.72
681,67,10,10/14/2023 14:37,1,15
682,67,8,9/29/2021 0:35,1,26.52
683,67,14,3/23/2021 16:53,1,21.94
684,67,13,11/6/2021 18:57,4,104.48
685,67,8,11/11/2021 6:54,1,26.52
686,67,10,3/24/2022 0:25,3,45
687,67,6,11/28/2022 10:17,3,80.16
688,67,9,3/19/2021 16:04,4,57
689,68,11,6/21/2023 23:01,3,79.56
690,68,3,1/5/2021 9:36,5,13.5
691,68,9,1/29/2021 20:33,5,71.25
692,68,14,12/13/2021 5:31,4,87.76
693,68,14,9/22/2022 15:33,2,43.88
694,68,14,8/1/2021 6:58,3,65.82
695,68,14,1/10/2022 19:07,5,109.7
696,68,12,2/10/2021 0:46,5,150
697,68,3,3/28/2022 22:41,1,2.7
698,68,2,4/11/2022 8:37,2,16.96
699,68,4,10/15/2023 0:43,3,56.85
700,68,1,7/5/2022 4:03,2,57.16
701,68,3,9/14/2022 14:30,5,13.5
702,68,12,7/7/2023 21:38,1,30
703,68,13,10/4/2023 15:05,1,26.12
704,68,8,12/11/2021 20:47,3,79.56
705,68,8,7/28/2020 22:34,4,106.08
706,69,8,8/12/2019 10:29,3,79.56
707,69,10,3/13/2018 17:10,4,60
708,69,1,7/24/2019 13:27,5,142.9
709,69,2,11/27/2018 10:17,2,16.96
710,70,6,11/20/2022 18:06,4,106.88
711,70,8,1/20/2023 18:09,4,106.08
712,70,13,5/1/2023 23:06,3,78.36
713,70,14,12/29/2022 8:44,1,21.94
714,70,10,6/7/2023 9:06,5,75
715,70,12,7/21/2022 10:58,3,90
716,70,12,7/9/2023 14:42,3,90
717,70,6,1/21/2023 13:03,1,26.72
718,70,12,7/5/2023 4:04,4,120
719,70,6,8/3/2022 4:40,4,106.88
720,70,10,9/24/2022 14:40,3,45
721,71,12,10/22/2016 23:19,2,60
722,71,14,5/23/2020 3:53,2,43.88
723,71,6,7/27/2023 0:07,1,26.72
724,72,5,11/9/2018 10:34,3,53.82
725,72,5,1/5/2020 14:57,1,17.94
726,72,5,6/8/2019 5:55,2,35.88
727,72,3,10/21/2023 16:17,3,8.1
728,72,4,8/3/2018 13:30,5,94.75
729,72,10,2/20/2020 6:09,5,75
730,72,9,8/19/2019 3:19,3,42.75
731,72,14,8/31/2019 0:19,5,109.7
732,72,14,8/1/2022 23:28,4,87.76
733,72,14,8/2/2020 0:08,5,109.7
734,72,10,12/31/2021 5:54,3,45
735,72,1,2/11/2021 21:25,1,28.58
736,72,5,12/31/2018 7:41,3,53.82
737,72,9,12/28/2018 15:59,3,42.75
738,72,10,12/17/2022 6:47,3,45
739,72,6,7/31/2018 3:19,5,133.6
740,72,1,2/28/2023 10:22,1,28.58
741,73,11,6/10/2023 22:30,2,53.04
742,73,9,12/21/2019 2:46,4,57
743,73,12,10/1/2017 2:53,4,120
744,73,6,5/23/2020 3:03,4,106.88
745,73,13,11/21/2022 10:16,1,26.12
746,73,2,5/14/2019 20:42,4,33.92
747,73,10,7/3/2017 7:38,3,45
748,74,1,9/14/2022 20:00,5,142.9
749,74,12,4/29/2023 17:03,1,30
750,74,12,10/30/2023 5:09,4,120
751,74,11,3/13/2023 22:26,1,26.52
752,74,9,9/7/2022 1:14,4,57
753,74,8,7/3/2022 2:53,2,53.04
754,74,11,2/21/2022 2:22,2,53.04
755,74,13,8/27/2021 0:32,3,78.36
756,74,6,4/22/2022 19:59,3,80.16
757,74,9,11/13/2021 12:05,2,28.5
758,75,5,6/19/2020 14:15,1,17.94
759,75,2,8/6/2020 22:09,5,42.4
760,75,14,9/24/2021 4:27,5,109.7
761,75,2,5/15/2020 20:46,1,8.48
762,75,6,4/8/2020 9:46,2,53.44
763,75,5,9/19/2022 5:47,4,71.76
764,75,1,4/4/2022 0:14,1,28.58
765,75,14,1/7/2021 3:38,5,109.7
766,75,5,5/26/2022 18:47,1,17.94
767,75,3,12/2/2019 10:25,1,2.7
768,75,7,5/21/2022 15:04,4,40
769,75,2,2/27/2023 2:06,1,8.48
770,75,5,5/15/2023 3:14,4,71.76
771,75,10,4/2/2021 23:53,3,45
772,75,8,9/13/2021 10:25,4,106.08
773,75,10,2/11/2022 4:57,1,15
774,76,11,9/3/2018 11:32,5,132.6
775,76,13,2/22/2021 8:46,3,78.36
776,76,6,9/2/2021 23:01,1,26.72
777,76,1,5/6/2021 20:34,2,57.16
778,76,1,6/2/2022 22:08,3,85.74
779,76,14,7/4/2023 11:24,2,43.88
780,76,8,8/28/2023 7:02,2,53.04
781,76,5,3/23/2021 12:46,2,35.88
782,76,8,4/8/2018 18:26,4,106.08
783,77,4,3/22/2021 6:01,1,18.95
784,77,3,5/30/2023 5:27,4,10.8
785,77,4,8/16/2019 23:57,4,75.8
786,77,12,7/6/2020 0:09,4,120
787,77,1,12/26/2018 7:37,3,85.74
788,77,3,2/13/2020 1:59,5,13.5
789,77,11,6/11/2019 16:16,1,26.52
790,77,5,3/7/2019 20:42,4,71.76
791,77,4,10/28/2023 11:30,3,56.85
792,77,8,5/23/2022 18:18,1,26.52
793,77,6,5/24/2021 13:08,5,133.6
794,77,4,3/31/2020 11:14,4,75.8
795,78,6,10/31/2022 10:47,5,133.6
796,78,8,11/3/2022 10:29,2,53.04
797,78,1,9/16/2023 5:33,3,85.74
798,78,14,11/1/2023 10:56,1,21.94
799,78,10,1/3/2023 7:28,1,15
800,78,8,5/4/2023 5:07,2,53.04
801,78,3,10/13/2022 19:24,5,13.5
802,78,7,9/28/2022 7:03,4,40
803,78,10,1/23/2019 11:30,3,45
804,79,14,6/5/2020 14:15,4,87.76
805,79,11,12/17/2020 5:36,3,79.56
806,79,3,10/22/2018 14:27,1,2.7
807,79,11,7/13/2021 15:56,4,106.08
808,79,14,8/31/2021 6:50,1,21.94
809,79,9,11/17/2018 23:04,3,42.75
810,79,5,7/1/2021 23:33,3,53.82
811,79,6,8/5/2019 22:35,3,80.16
812,79,8,12/26/2020 1:28,4,106.08
813,80,1,9/15/2018 1:19,2,57.16
814,80,5,4/12/2018 10:53,4,71.76
815,80,6,1/10/2018 0:26,4,106.88
816,80,13,12/13/2022 18:12,1,26.12
817,80,8,10/11/2019 11:55,2,53.04
818,80,6,3/27/2022 7:50,2,53.44
819,80,13,7/19/2022 21:42,3,78.36
820,80,9,6/8/2018 18:02,5,71.25
821,80,6,5/22/2019 2:00,1,26.72
822,80,4,4/14/2018 11:07,5,94.75
823,80,10,9/27/2019 0:28,3,45
824,80,12,4/5/2023 17:59,1,30
825,80,1,8/6/2018 13:12,5,142.9
826,80,14,3/15/2023 11:51,3,65.82
827,80,3,8/12/2023 15:48,3,8.1
828,80,12,2/7/2019 7:01,4,120
829,80,9,1/1/2021 17:25,4,57
830,81,12,8/18/2023 10:50,1,30
831,81,5,5/26/2023 21:50,3,53.82
832,81,6,4/30/2023 7:56,5,133.6
833,81,13,11/1/2023 11:17,3,78.36
834,81,6,7/25/2023 2:54,3,80.16
835,81,11,4/5/2023 5:43,3,79.56
836,81,4,4/23/2023 13:24,1,18.95
837,81,2,4/29/2023 10:04,4,33.92
838,81,2,3/13/2023 20:50,2,16.96
839,81,7,10/14/2023 13:49,3,30
840,82,3,1/8/2022 18:44,2,5.4
841,82,12,2/2/2017 9:57,2,60
842,82,8,10/17/2017 4:58,4,106.08
843,82,9,10/29/2016 10:28,3,42.75
844,82,6,12/26/2018 0:51,4,106.88
845,82,7,7/30/2017 16:43,2,20
846,82,10,11/4/2019 15:51,5,75
847,82,13,1/31/2020 21:40,5,130.6
848,82,1,2/12/2022 12:22,3,85.74
849,82,1,6/20/2017 3:04,3,85.74
850,82,12,5/28/2022 12:08,1,30
851,82,12,5/10/2020 18:37,5,150
852,82,4,8/18/2017 12:08,1,18.95
853,82,2,4/3/2016 14:06,4,33.92
854,82,10,8/22/2018 18:06,4,60
855,82,7,7/18/2020 10:47,3,30
856,82,1,2/16/2016 2:47,4,114.32
857,83,13,7/19/2023 0:30,2,52.24
858,83,4,2/27/2023 3:49,1,18.95
859,83,11,12/8/2021 7:23,4,106.08
860,83,14,7/12/2023 14:13,1,21.94
861,83,8,4/9/2022 13:51,3,79.56
862,83,13,4/9/2022 0:06,2,52.24
863,83,8,6/12/2022 7:53,4,106.08
864,83,1,10/30/2021 0:20,2,57.16
865,83,6,9/15/2023 20:58,5,133.6
866,84,11,1/2/2016 15:50,3,79.56
867,84,5,6/16/2023 9:23,1,17.94
868,84,3,9/9/2018 15:05,2,5.4
869,84,10,2/5/2023 2:08,1,15
870,84,10,11/17/2022 16:05,4,60
871,84,7,1/6/2021 1:16,5,50
872,84,4,1/12/2023 12:46,2,37.9
873,84,10,7/14/2021 11:33,3,45
874,84,7,2/28/2020 8:50,1,10
875,84,1,5/17/2020 6:28,4,114.32
876,84,4,6/14/2020 14:18,3,56.85
877,85,9,10/18/2020 11:00,2,28.5
878,85,3,12/1/2021 17:37,5,13.5
879,85,10,10/25/2020 10:35,3,45
880,85,10,2/16/2022 10:22,3,45
881,85,10,5/11/2021 18:22,5,75
882,85,10,11/24/2021 3:42,4,60
883,85,4,11/19/2022 9:41,4,75.8
884,85,4,10/3/2022 21:59,3,56.85
885,85,5,6/13/2021 17:51,1,17.94
886,85,10,3/15/2022 0:11,5,75
887,85,13,1/8/2021 23:21,5,130.6
888,85,1,4/15/2020 13:46,2,57.16
889,85,4,10/27/2021 5:57,1,18.95
890,85,6,7/3/2023 3:22,4,106.88
891,85,8,2/8/2020 18:10,3,79.56
892,86,2,4/5/2022 7:02,4,33.92
893,86,10,9/29/2020 11:37,2,30
894,86,1,10/1/2022 5:46,2,57.16
895,86,3,12/3/2021 7:11,4,10.8
896,86,10,1/3/2022 9:30,2,30
897,86,5,6/20/2023 4:29,4,71.76
898,87,14,8/21/2020 4:07,1,21.94
899,87,1,1/21/2022 17:18,5,142.9
900,87,6,9/23/2023 5:54,5,133.6
901,87,4,1/15/2023 16:29,1,18.95
902,87,11,9/30/2021 22:13,3,79.56
903,87,6,5/1/2020 22:05,1,26.72
904,87,5,2/22/2023 9:38,5,89.7
905,87,12,8/2/2022 5:58,2,60
906,87,4,6/1/2018 0:54,5,94.75
907,87,6,5/16/2021 12:19,5,133.6
908,87,10,9/15/2023 17:09,4,60
909,87,11,3/23/2018 9:19,2,53.04
910,87,2,4/12/2020 12:12,5,42.4
911,87,8,2/14/2023 1:14,5,132.6
912,87,4,9/7/2022 6:11,3,56.85
913,87,7,7/13/2019 6:23,3,30
914,87,3,8/7/2023 23:49,3,8.1
915,87,4,3/3/2022 4:46,4,75.8
916,88,11,12/9/2018 12:14,1,26.52
917,88,2,9/28/2017 18:55,1,8.48
918,88,4,10/18/2017 3:59,2,37.9
919,88,6,2/23/2022 21:14,4,106.88
920,88,12,9/15/2021 14:55,5,150
921,88,14,1/17/2021 19:23,5,109.7
922,88,3,12/22/2022 17:50,4,10.8
923,88,11,12/5/2020 4:19,2,53.04
924,89,8,8/4/2021 6:21,3,79.56
925,89,9,8/6/2022 14:04,2,28.5
926,89,7,2/22/2018 6:44,3,30
927,89,13,6/4/2020 17:48,5,130.6
928,89,1,12/13/2016 0:14,3,85.74
929,89,9,5/3/2021 9:33,4,57
930,89,2,5/3/2020 0:02,2,16.96
931,89,6,11/29/2019 5:22,5,133.6
932,89,12,7/11/2019 20:35,1,30
933,89,9,1/6/2020 10:36,1,14.25
934,90,12,6/22/2020 0:31,1,30
935,90,1,1/13/2018 1:09,1,28.58
936,90,3,6/25/2016 6:52,3,8.1
937,90,6,6/22/2021 5:46,5,133.6
938,90,10,2/20/2019 19:58,1,15
939,90,13,3/20/2018 22:02,4,104.48
940,90,13,8/15/2023 5:22,1,26.12
941,90,11,7/14/2019 10:54,2,53.04
942,90,9,6/15/2023 7:03,4,57
943,90,8,12/17/2016 23:59,2,53.04
944,90,6,3/14/2019 19:58,5,133.6
945,90,2,1/28/2021 15:13,3,25.44
946,91,9,8/12/2022 8:54,3,42.75
947,91,1,5/28/2022 1:36,4,114.32
948,91,9,8/21/2022 18:41,1,14.25
949,91,9,7/23/2022 10:50,2,28.5
950,91,12,5/6/2023 15:33,4,120
951,91,1,10/26/2023 10:43,5,142.9
952,91,1,5/31/2023 17:36,2,57.16
953,91,7,5/28/2022 16:06,5,50
954,91,12,3/9/2023 9:37,1,30
955,92,6,7/6/2021 4:37,4,106.88
956,92,12,11/8/2021 19:51,3,90
957,92,12,1/26/2022 13:07,4,120
958,92,4,10/11/2022 13:34,4,75.8
959,92,3,11/6/2022 20:25,3,8.1
960,92,2,11/4/2023 12:53,5,42.4
961,93,2,5/29/2023 8:42,5,42.4
962,93,3,6/24/2022 7:03,5,13.5
963,94,10,1/29/2021 0:23,2,30
964,94,9,8/13/2023 16:19,2,28.5
965,94,14,4/25/2019 4:12,3,65.82
966,94,6,3/13/2023 6:43,2,53.44
967,94,6,5/26/2021 13:24,5,133.6
968,94,10,6/4/2023 1:33,5,75
969,94,14,3/26/2019 4:39,2,43.88
970,94,12,10/10/2021 9:57,5,150
971,94,3,3/13/2022 2:28,5,13.5
972,94,9,6/15/2019 22:56,5,71.25
973,94,11,3/2/2021 0:30,1,26.52
974,94,12,1/13/2023 10:59,5,150
975,94,11,5/7/2019 6:22,3,79.56
976,94,12,1/26/2023 15:20,1,30
977,94,10,3/14/2022 1:40,4,60
978,94,5,8/5/2022 9:14,5,89.7
979,94,6,12/28/2022 22:20,1,26.72
980,94,6,11/3/2020 9:33,1,26.72
981,94,6,5/1/2022 21:57,5,133.6
982,94,13,4/13/2019 15:45,1,26.12
983,95,6,10/16/2019 9:12,2,53.44
984,95,8,7/27/2022 13:00,4,106.08
985,95,2,2/24/2022 8:39,1,8.48
986,95,8,5/31/2020 20:12,1,26.52
987,95,11,10/15/2019 23:52,3,79.56
988,95,3,2/7/2020 1:02,1,2.7
989,95,6,9/11/2021 0:43,1,26.72
990,95,7,1/8/2022 15:02,3,30
991,95,11,1/24/2019 20:20,5,132.6
992,95,6,12/7/2022 0:06,5,133.6
993,95,5,11/1/2020 18:49,5,89.7
994,95,12,6/27/2023 10:29,4,120
995,95,8,4/6/2023 20:06,5,132.6
996,95,5,11/16/2020 23:28,2,35.88
997,95,10,1/30/2021 11:32,4,60
998,95,5,9/18/2022 0:21,3,53.82
999,95,5,6/13/2020 12:34,3,53.82
1000,95,10,6/4/2023 13:46,5,75
1001,95,9,5/15/2023 12:20,3,42.75
1002,95,2,11/1/2021 20:21,4,33.92
1003,96,11,5/27/2023 17:10,1,26.52
1004,96,11,5/4/2023 3:22,4,106.08
1005,96,9,4/22/2019 16:49,1,14.25
1006,96,11,8/4/2020 18:15,5,132.6
1007,96,10,1/16/2023 3:18,2,30
1008,96,12,9/10/2016 14:58,2,60
1009,96,6,1/5/2017 3:34,2,53.44
1010,96,10,8/18/2020 17:20,3,45
1011,96,10,1/24/2020 5:37,4,60
1012,96,12,7/8/2022 7:29,5,150
1013,96,10,4/7/2021 14:07,5,75
1014,96,14,11/1/2016 8:26,2,43.88
1015,96,13,4/7/2021 22:42,5,130.6
1016,97,9,1/23/2023 17:59,2,28.5
1017,97,3,11/11/2022 22:38,1,2.7
1018,97,6,6/13/2019 22:44,2,53.44
1019,97,14,1/11/2022 16:58,3,65.82
1020,97,3,10/15/2022 23:33,3,8.1
1021,97,1,8/14/2019 15:00,4,114.32
1022,97,5,2/21/2020 20:08,1,17.94
1023,97,6,1/21/2023 20:59,3,80.16
1024,97,2,8/22/2023 18:56,5,42.4
1025,97,11,4/28/2019 9:35,3,79.56
1026,97,6,12/23/2018 6:26,1,26.72
1027,97,10,6/10/2023 15:06,4,60
1028,97,11,8/16/2019 23:55,5,132.6
1029,97,10,4/29/2022 9:18,3,45
1030,98,10,4/15/2021 18:38,5,75
1031,98,10,9/24/2022 18:38,1,15
1032,98,6,11/25/2021 7:51,3,80.16
1033,98,12,10/31/2022 7:12,2,60
1034,98,13,10/15/2020 21:09,5,130.6
1035,98,12,4/21/2020 17:57,5,150
1036,98,8,12/3/2021 5:17,4,106.08
1037,99,9,4/18/2020 17:15,2,28.5
1038,99,1,12/2/2021 23:33,2,57.16
1039,99,7,5/25/2022 14:59,3,30
1040,99,1,9/17/2020 10:22,5,142.9
1041,99,2,11/21/2022 21:40,4,33.92
1042,100,10,7/23/2020 6:58,2,30
1043,100,12,2/7/2018 10:47,5,150
1044,100,1,7/8/2021 4:58,2,57.16
1045,100,11,10/24/2017 14:28,4,106.08
1046,100,13,8/1/2022 16:43,2,52.24
1047,100,5,4/8/2021 20:45,4,71.76
1048,100,6,2/14/2023 10:30,3,80.16
1049,100,8,1/16/2022 12:19,4,106.08
1050,100,1,11/14/2018 7:04,3,85.74
1051,100,2,12/4/2022 3:03,3,25.44
1052,100,10,10/4/2020 11:34,2,30
1053,100,13,5/19/2022 1:59,5,130.6
1054,100,9,1/4/2020 23:41,4,57
1055,100,2,5/18/2017 0:46,2,16.96
1056,100,5,9/23/2016 21:28,4,71.76
1057,100,1,5/23/2023 4:08,5,142.9
1058,100,1,12/20/2021 13:34,1,28.58
1059,101,8,12/12/2022 2:21,2,53.04
1060,101,13,8/4/2022 22:50,3,78.36
1061,102,4,10/26/2023 1:26,1,18.95
1062,102,1,7/6/2019 20:09,5,142.9
1063,103,13,5/11/2021 9:42,3,78.36
1064,103,1,11/21/2022 7:20,5,142.9
1065,103,12,6/3/2022 5:46,1,30
1066,103,13,6/11/2023 3:54,4,104.48
1067,103,13,6/26/2022 2:04,3,78.36
1068,103,12,4/21/2023 2:40,3,90
1069,103,1,10/22/2022 16:36,2,57.16
1070,103,10,9/21/2022 14:01,1,15
1071,103,12,12/30/2020 13:58,3,90
1072,104,3,9/19/2022 21:32,1,2.7
1073,104,5,4/15/2023 19:38,1,17.94
1074,104,2,2/6/2021 4:33,1,8.48
1075,104,7,12/11/2016 5:32,1,10
1076,104,7,11/13/2016 13:40,4,40
1077,104,4,12/7/2017 17:16,2,37.9
1078,104,3,5/28/2017 12:38,3,8.1
1079,104,3,2/20/2019 7:47,5,13.5
1080,104,4,10/14/2022 6:49,1,18.95
1081,104,10,11/13/2018 9:17,2,30
1082,104,5,12/28/2019 20:28,2,35.88
1083,104,5,11/5/2021 14:01,3,53.82
1084,104,10,11/8/2020 9:53,3,45
1085,104,14,4/14/2020 12:09,1,21.94
1086,105,14,3/27/2023 10:42,5,109.7
1087,105,6,9/29/2022 5:29,3,80.16
1088,105,2,4/13/2021 22:49,4,33.92
1089,106,7,8/8/2020 22:03,3,30
1090,106,5,12/14/2020 16:52,5,89.7
1091,106,13,10/9/2023 2:26,3,78.36
1092,106,12,12/25/2019 2:26,1,30
1093,106,2,12/8/2022 4:41,3,25.44
1094,106,13,8/6/2021 15:25,1,26.12
1095,106,10,10/14/2016 0:19,3,45
1096,106,8,10/25/2023 17:31,3,79.56
1097,106,8,1/6/2019 8:41,2,53.04
1098,106,2,7/2/2021 13:07,2,16.96
1099,106,1,8/10/2022 6:58,2,57.16
1100,106,1,8/21/2016 15:49,2,57.16
1101,106,8,3/19/2022 21:38,2,53.04
1102,106,5,7/15/2017 21:33,3,53.82
1103,106,8,8/7/2020 1:26,5,132.6
1104,107,14,8/11/2021 13:56,3,65.82
1105,107,4,3/9/2022 7:18,4,75.8
1106,107,4,1/19/2023 19:12,1,18.95
1107,107,7,3/31/2022 7:45,4,40
1108,107,11,4/25/2022 8:07,4,106.08
1109,107,6,6/21/2021 16:34,2,53.44
1110,107,11,7/3/2021 0:52,4,106.08
1111,107,8,1/30/2023 0:20,4,106.08
1112,107,13,7/15/2021 23:54,1,26.12
1113,107,6,8/15/2023 20:46,5,133.6
1114,107,2,7/20/2022 4:45,4,33.92
1115,107,11,10/18/2022 2:03,1,26.52
1116,107,13,5/29/2023 22:03,3,78.36
1117,107,14,10/9/2021 4:35,3,65.82
1118,108,7,6/21/2018 8:30,1,10
1119,108,14,12/27/2015 17:42,1,21.94
1120,108,12,2/21/2017 23:42,3,90
1121,108,13,10/3/2018 22:43,3,78.36
1122,108,11,6/27/2019 23:08,4,106.08
1123,108,3,1/15/2022 1:33,4,10.8
1124,108,10,6/22/2020 12:17,4,60
1125,108,7,7/2/2023 7:25,1,10
1126,108,10,1/30/2021 20:22,3,45
1127,108,10,12/19/2022 12:52,5,75
1128,108,13,10/25/2017 20:54,2,52.24
1129,108,12,2/15/2019 11:09,4,120
1130,109,6,2/17/2019 10:34,3,80.16
1131,109,7,6/11/2022 3:19,3,30
1132,109,4,9/29/2020 23:29,3,56.85
1133,109,2,9/18/2017 5:16,1,8.48
1134,109,5,5/13/2022 5:26,5,89.7
1135,109,2,6/28/2023 14:18,1,8.48
1136,109,5,1/12/2023 4:49,1,17.94
1137,109,9,2/7/2016 4:52,1,14.25
1138,109,7,1/24/2018 8:37,2,20
1139,109,12,7/3/2018 5:18,5,150
1140,109,12,5/20/2017 8:01,3,90
1141,109,14,12/17/2018 2:24,4,87.76
1142,109,8,4/25/2018 14:00,4,106.08
1143,109,10,3/27/2022 13:27,2,30
1144,109,2,2/17/2022 18:14,2,16.96
1145,109,14,8/7/2019 17:12,2,43.88
1146,109,12,6/3/2023 9:11,4,120
1147,109,13,8/10/2018 1:16,5,130.6
1148,109,11,3/22/2018 15:25,1,26.52
1149,109,6,12/30/2016 6:48,1,26.72
1150,110,7,8/7/2022 2:56,5,50
1151,111,10,8/29/2022 7:09,5,75
1152,111,1,11/15/2021 18:14,4,114.32
1153,111,12,10/31/2021 23:23,5,150
1154,111,13,8/21/2021 18:17,2,52.24
1155,111,7,2/19/2023 4:00,1,10
1156,112,12,5/5/2021 7:57,3,90
1157,112,9,12/17/2021 22:33,5,71.25
1158,112,3,7/26/2022 15:19,5,13.5
1159,112,1,10/5/2020 20:26,4,114.32
1160,112,1,8/16/2023 18:29,3,85.74
1161,112,11,3/28/2023 12:23,5,132.6
1162,112,6,11/20/2021 14:36,1,26.72
1163,112,12,1/16/2023 7:47,3,90
1164,112,12,11/12/2021 9:58,1,30
1165,112,5,3/5/2022 21:18,4,71.76
1166,113,9,7/1/2022 11:32,5,71.25
1167,113,1,9/3/2021 2:31,5,142.9
1168,113,12,9/15/2023 17:08,3,90
1169,113,12,6/10/2020 3:56,2,60
1170,113,4,6/16/2021 22:33,1,18.95
1171,113,7,8/4/2023 23:31,2,20
1172,113,5,1/5/2021 3:49,5,89.7
1173,113,10,4/12/2023 17:47,4,60
1174,113,1,2/22/2022 18:35,1,28.58
1175,113,10,11/14/2020 10:58,5,75
1176,113,14,9/4/2020 7:17,1,21.94
1177,113,10,3/21/2023 5:17,1,15
1178,113,13,2/17/2022 9:34,4,104.48
1179,113,6,12/22/2021 8:42,2,53.44
1180,113,8,4/6/2023 3:24,2,53.04
1181,113,7,2/23/2020 10:16,5,50
1182,114,8,3/14/2017 9:25,5,132.6
1183,114,2,4/7/2020 21:49,3,25.44
1184,114,3,1/6/2018 13:29,3,8.1
1185,114,3,7/7/2018 3:38,2,5.4
1186,114,5,2/24/2023 21:46,4,71.76
1187,114,13,9/19/2023 11:37,5,130.6
1188,114,2,7/23/2020 16:14,5,42.4
1189,114,13,2/15/2021 3:40,5,130.6
1190,115,9,11/24/2020 2:50,5,71.25
1191,115,2,8/30/2021 14:19,3,25.44
1192,115,2,5/21/2023 20:47,5,42.4
1193,115,7,9/27/2022 18:36,3,30
1194,115,5,2/4/2023 15:31,2,35.88
1195,115,8,6/10/2021 10:38,4,106.08
1196,115,11,12/29/2021 5:48,2,53.04
1197,115,3,1/4/2022 15:40,1,2.7
1198,115,3,7/25/2023 5:05,2,5.4
1199,115,9,10/24/2021 6:16,5,71.25
1200,115,3,10/19/2022 21:19,3,8.1
1201,115,8,12/19/2022 11:09,4,106.08
1202,115,2,10/3/2022 7:23,2,16.96
1203,115,6,4/30/2021 5:04,2,53.44
1204,115,4,1/6/2023 20:33,4,75.8
1205,115,13,8/1/2021 3:29,3,78.36
1206,115,4,12/9/2020 13:29,3,56.85
1207,116,1,9/5/2023 14:23,4,114.32
1208,116,1,6/16/2020 4:46,4,114.32
1209,117,11,10/12/2023 17:18,5,132.6
1210,117,6,6/5/2016 12:19,4,106.88
1211,117,3,6/5/2017 2:25,2,5.4
1212,117,6,7/17/2020 18:34,4,106.88
1213,117,1,6/5/2019 1:27,4,114.32
1214,117,4,5/31/2023 10:07,5,94.75
1215,117,6,7/29/2018 9:48,3,80.16
1216,117,3,1/1/2023 9:52,2,5.4
1217,117,9,12/23/2017 12:09,2,28.5
1218,117,1,7/19/2017 21:34,3,85.74
1219,118,4,9/24/2022 19:19,5,94.75
1220,118,14,6/26/2023 10:20,1,21.94
1221,118,13,10/18/2020 15:00,5,130.6
1222,118,14,7/22/2021 15:34,2,43.88
1223,118,9,5/28/2021 3:40,5,71.25
1224,119,10,12/8/2020 0:12,4,60
1225,119,5,4/4/2022 11:17,3,53.82
1226,119,14,12/16/2020 13:53,1,21.94
1227,119,4,4/12/2021 4:33,2,37.9
1228,119,11,9/12/2022 7:24,5,132.6
